ID_Aluno,Idade,Tipo_escola,Escolaridade,Estado,Municipio,Trabalhando,Estudando,Concluiu_EAD,Aprender_EAD,Recursos,Disponibilidade_Tutoria,Disponibilidade_3_Meses,Pessoas_Casa,Renda_Familiar,Conheceu_PROA,Horario_Estudando,Data_Inscrição,Dias_Espera_Aprovacao,Dias_Espera_Inicio,Abandono_curso
345,17,public,Cursando o 3º ano do Ensino Médio,RJ,Barra Mansa,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),ETEC ou cursos do Centro Paula Souza,Manhã,22/09/2022,0.0,116,1
346,17,public,Cursando o 3º ano do Ensino Médio,RJ,,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Junior Achievement,Manhã,22/09/2022,0.0,116,1
350,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Outros,Noite,22/09/2022,32.0,116,1
351,19,public,Cursando o 3º ano do Ensino Médio,RJ,Bom Jardim,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Divulgação do iFood,Noite,22/09/2022,0.0,116,1
352,20,public,Cursando o 3º ano do Ensino Médio,RJ,Cordeiro,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular compartilhado com outro familiar/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de familiar,Já concluí,22/09/2022,0.0,116,1
353,21,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Não,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação do iFood,Já concluí,22/09/2022,0.0,116,1
354,18,public,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Manhã,22/09/2022,11.0,116,0
355,18,public,Cursando o 3º ano do Ensino Médio,RJ,Angra dos Reis,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Divulgação na escola,Manhã,22/09/2022,0.0,116,0
356,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Celular compartilhado com outro familiar/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Facebook,Noite,22/09/2022,0.0,116,0
360,19,public,Cursando o 3º ano do Ensino Médio,RJ,Volta Redonda,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Já concluí,22/09/2022,77.0,116,1
361,21,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Noite,22/09/2022,11.0,116,0
362,17,public,Cursando o 3º ano do Ensino Médio,RJ,Volta Redonda,Não,Sim,Sim e fiz totalmente pelo computador,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Divulgação do iFood,Integral,22/09/2022,0.0,116,1
363,17,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Integral,22/09/2022,3.0,116,1
364,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Tarde,22/09/2022,10.0,116,1
365,18,public,Cursando o 3º ano do Ensino Médio,RJ,Bom Jardim,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação do iFood,Manhã,22/09/2022,0.0,116,0
366,17,public,Cursando o 3º ano do Ensino Médio,RJ,Magé,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação do iFood,Manhã,22/09/2022,0.0,116,1
370,19,public,Cursando o 3º ano do Ensino Médio,RJ,Angra dos Reis,Não,Não,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Não,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,22/09/2022,0.0,116,1
371,19,public,Cursando o 3º ano do Ensino Médio,RJ,Magé,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,22/09/2022,2.0,116,0
372,18,public,Cursando o 3º ano do Ensino Médio,RJ,Angra dos Reis,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),ETEC ou cursos do Centro Paula Souza,Manhã,22/09/2022,0.0,116,1
373,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,22/09/2022,0.0,116,1
374,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Divulgação do iFood,Integral,22/09/2022,0.0,116,1
375,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Outros,Noite,22/09/2022,6.0,116,0
376,20,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Google,Já concluí,22/09/2022,4.0,116,1
380,22,public,Cursando o 3º ano do Ensino Médio,RJ,Angra dos Reis,Não,Não,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet próprio/Internet wifi/Internet 4G,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Outros,Já concluí,22/09/2022,0.0,116,1
381,17,public,Cursando o 3º ano do Ensino Médio,RJ,Angra dos Reis,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação do iFood,Manhã,22/09/2022,0.0,116,1
382,18,public,Cursando o 3º ano do Ensino Médio,RJ,Nova Friburgo,Não,Sim,Sim e fiz totalmente pelo computador,Não sei dizer,Computador/Celular próprio,Sim,Sim,3,Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Divulgação do iFood,Manhã,22/09/2022,0.0,116,0
383,21,public,Cursando o 3º ano do Ensino Médio,SC,São José,Não,Não,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet 4G,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Programa de televisão,Já concluí,22/09/2022,0.0,116,1
384,19,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),ETEC ou cursos do Centro Paula Souza,Manhã,22/09/2022,0.0,116,1
385,19,public,Cursando o 3º ano do Ensino Médio,RJ,Magé,Não,Sim,Ainda não concluí um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Manhã,22/09/2022,0.0,116,1
386,17,public,Cursando o 3º ano do Ensino Médio,SP,Campinas,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Google,Manhã,22/09/2022,0.0,116,1
390,20,public,Cursando o 3º ano do Ensino Médio,RJ,Angra dos Reis,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,22/09/2022,3.0,116,1
391,18,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,22/09/2022,0.0,116,1
392,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de ex-aluno do PROA ou atual,Noite,22/09/2022,5.0,116,1
393,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Facebook,Manhã,22/09/2022,0.0,116,0
394,21,public,Cursando o Ensino Superior,SP,São Paulo,Não,Não,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Tablet próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),LinkedIn,Já concluí,22/09/2022,0.0,116,0
395,18,public,Ensino Médio concluído e não estudando,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Não sei dizer,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),ETEC ou cursos do Centro Paula Souza,Integral,22/09/2022,0.0,116,0
396,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de ex-aluno do PROA ou atual,Integral,22/09/2022,5.0,116,1
400,21,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de familiar,Já concluí,22/09/2022,0.0,116,1
401,18,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Até 1 salário mínimo (até R$1.100),Indicação de ex-aluno do PROA ou atual,Integral,22/09/2022,8.0,116,0
402,18,public,Cursando o 3º ano do Ensino Médio,RS,Canoas,Não,Sim,Sim e fiz totalmente pelo computador,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Google,Manhã,22/09/2022,0.0,116,1
403,18,public,Cursando o 3º ano do Ensino Médio,RJ,Magé,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio,Sim,Sim,4,Até 1 salário mínimo (até R$1.100),Facebook,Manhã,22/09/2022,2.0,116,1
404,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Facebook,Já concluí,22/09/2022,3.0,116,1
405,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,SIm e fiz totalmente pelo celular,Não sei dizer,Celular próprio/Internet wifi,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Divulgação na escola,Integral,22/09/2022,9.0,116,1
406,22,public,Cursando o 3º ano do Ensino Médio,RJ,São Fidélis,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Celular compartilhado com outro familiar/Tablet próprio/Tablet compartilhado/Internet wifi/Internet 4G,Sim,Sim,7,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Manhã,22/09/2022,33.0,116,1
410,22,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,5,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Já concluí,22/09/2022,0.0,116,1
411,18,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Facebook,Noite,22/09/2022,6.0,116,1
412,19,public,Cursando o 3º ano do Ensino Médio,SP,São Paulo,Não,Sim,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio,Sim,Sim,5,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),ETEC ou cursos do Centro Paula Souza,Já concluí,22/09/2022,2.0,116,1
413,17,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Facebook,Integral,22/09/2022,0.0,116,1
414,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Indicação de ex-aluno do PROA ou atual,Manhã,22/09/2022,1.0,116,1
415,20,public,Cursando o 3º ano do Ensino Médio,RJ,Magé,Não,Não,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi/Internet 4G,Sim,Sim,2,Até 1 salário mínimo (até R$1.100),Outros,Já concluí,22/09/2022,0.0,116,1
416,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,6,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Noite,22/09/2022,0.0,116,1
420,17,public,Cursando o 3º ano do Ensino Médio,RJ,Barra Mansa,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,6,Até 1 salário mínimo (até R$1.100),Outros,Integral,22/09/2022,0.0,116,1
421,17,public,Cursando o 3º ano do Ensino Médio,RJ,Sapucaia,Não,Sim,Nunca realizei um curso a distância,Não sei dizer,Celular próprio,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Manhã,22/09/2022,77.0,116,0
422,18,public,Ensino Médio concluído e não estudando,RJ,Nova Iguaçu,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Eu prefiro cursos presenciais,Computador/Celular próprio/Internet wifi,Sim,Sim,3,Até 1 salário mínimo (até R$1.100),Divulgação na escola,Manhã,22/09/2022,0.0,116,0
423,17,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi,Sim,Sim,3,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Indicação de familiar,Manhã,22/09/2022,0.0,116,0
424,18,public,Cursando o 3º ano do Ensino Médio,RJ,Silva Jardim,Não,Sim,Ainda não concluí um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio,Sim,Sim,3,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Outros,Integral,22/09/2022,0.0,116,1
425,18,public,Cursando o 3º ano do Ensino Médio,RJ,Campos dos Goytacazes,Não,Sim,Nunca realizei um curso a distância,Muito eu tenho uma rotina definida para participar de cursos a distância,Celular próprio/Internet wifi/Internet 4G,Sim,Sim,4,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Manhã,22/09/2022,0.0,116,1
426,18,public,Cursando o 3º ano do Ensino Médio,RJ,Teresópolis,Não,Sim,Sim e fiz parcialmente pelo computador e parcialmente pelo celular,Muito eu tenho uma rotina definida para participar de cursos a distância,Computador/Celular próprio/Internet wifi,Sim,Sim,2,Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Divulgação na escola,Manhã,22/09/2022,0.0,116,1
430,19,public,Cursando o 3º ano do Ensino Médio,RJ,Rio de Janeiro,Não,Não,SIm e fiz totalmente pelo celular,Eu prefiro cursos presenciais,Celular próprio/Tablet compartilhado,Sim,Sim,4,Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Facebook,Já concluí,22/09/2022,0.0,116,0
